Longitude,Latitude,Location,Crime type,Last outcome category
-0.218794,51.503763,On or near Supermarket,Anti-social behaviour,
-0.218794,51.503763,On or near Supermarket,Anti-social behaviour,
-0.224389,51.497733,On or near Supermarket,Anti-social behaviour,
-0.24156,51.493297,On or near Supermarket,Anti-social behaviour,
-0.224574,51.492223,On or near Supermarket,Anti-social behaviour,
-0.224574,51.492223,On or near Supermarket,Anti-social behaviour,
-0.224574,51.492223,On or near Supermarket,Anti-social behaviour,
-0.224574,51.492223,On or near Supermarket,Anti-social behaviour,
-0.224574,51.492223,On or near Supermarket,Anti-social behaviour,
-0.224574,51.492223,On or near Supermarket,Anti-social behaviour,
-0.224574,51.492223,On or near Supermarket,Anti-social behaviour,
-0.224574,51.492223,On or near Supermarket,Anti-social behaviour,
-0.224574,51.492223,On or near Supermarket,Anti-social behaviour,
-0.224574,51.492223,On or near Supermarket,Anti-social behaviour,
-0.224574,51.492223,On or near Supermarket,Anti-social behaviour,
-0.224574,51.492223,On or near Supermarket,Anti-social behaviour,
-0.200503,51.475022,On or near Supermarket,Anti-social behaviour,
-0.200503,51.475022,On or near Supermarket,Anti-social behaviour,
-0.18511,51.467762,On or near Supermarket,Anti-social behaviour,
-0.18511,51.467762,On or near Supermarket,Anti-social behaviour,
-0.18511,51.467762,On or near Supermarket,Anti-social behaviour,
-0.068911,51.594364,On or near Supermarket,Anti-social behaviour,
-0.068911,51.594364,On or near Supermarket,Anti-social behaviour,
-0.068911,51.594364,On or near Supermarket,Anti-social behaviour,
-0.111114,51.59399,On or near Supermarket,Anti-social behaviour,
-0.104993,51.592596,On or near Supermarket,Anti-social behaviour,
-0.071528,51.584408,On or near Supermarket,Anti-social behaviour,
-0.270434,51.602678,On or near Supermarket,Anti-social behaviour,
-0.333505,51.579491,On or near Supermarket,Anti-social behaviour,
-0.333505,51.579491,On or near Supermarket,Anti-social behaviour,
-0.333505,51.579491,On or near Supermarket,Anti-social behaviour,
-0.333505,51.579491,On or near Supermarket,Anti-social behaviour,
-0.333505,51.579491,On or near Supermarket,Anti-social behaviour,
-0.333505,51.579491,On or near Supermarket,Anti-social behaviour,
-0.333505,51.579491,On or near Supermarket,Anti-social behaviour,
-0.333505,51.579491,On or near Supermarket,Anti-social behaviour,
-0.333505,51.579491,On or near Supermarket,Anti-social behaviour,
-0.355264,51.563648,On or near Supermarket,Anti-social behaviour,
-0.355264,51.563648,On or near Supermarket,Anti-social behaviour,
-0.355264,51.563648,On or near Supermarket,Anti-social behaviour,
-0.355264,51.563648,On or near Supermarket,Anti-social behaviour,
-0.355264,51.563648,On or near Supermarket,Anti-social behaviour,
-0.355264,51.563648,On or near Supermarket,Anti-social behaviour,
-0.355264,51.563648,On or near Supermarket,Anti-social behaviour,
-0.355264,51.563648,On or near Supermarket,Anti-social behaviour,
-0.355264,51.563648,On or near Supermarket,Anti-social behaviour,
-0.355264,51.563648,On or near Supermarket,Anti-social behaviour,
-0.355264,51.563648,On or near Supermarket,Anti-social behaviour,
0.218348,51.606471,On or near Supermarket,Anti-social behaviour,
0.218348,51.606471,On or near Supermarket,Anti-social behaviour,
0.218348,51.606471,On or near Supermarket,Anti-social behaviour,
0.218348,51.606471,On or near Supermarket,Anti-social behaviour,
0.162878,51.598927,On or near Supermarket,Anti-social behaviour,
0.162878,51.598927,On or near Supermarket,Anti-social behaviour,
0.182912,51.573754,On or near Supermarket,Anti-social behaviour,
0.182912,51.573754,On or near Supermarket,Anti-social behaviour,
0.182912,51.573754,On or near Supermarket,Anti-social behaviour,
0.182912,51.573754,On or near Supermarket,Anti-social behaviour,
0.182912,51.573754,On or near Supermarket,Anti-social behaviour,
0.182912,51.573754,On or near Supermarket,Anti-social behaviour,
0.199301,51.55093,On or near Supermarket,Anti-social behaviour,
0.199301,51.55093,On or near Supermarket,Anti-social behaviour,
-0.41222,51.572471,On or near Supermarket,Anti-social behaviour,
-0.41222,51.572471,On or near Supermarket,Anti-social behaviour,
-0.41222,51.572471,On or near Supermarket,Anti-social behaviour,
-0.41222,51.572471,On or near Supermarket,Anti-social behaviour,
-0.423566,51.573191,On or near Supermarket,Anti-social behaviour,
-0.423566,51.573191,On or near Supermarket,Anti-social behaviour,
-0.423566,51.573191,On or near Supermarket,Anti-social behaviour,
-0.423566,51.573191,On or near Supermarket,Anti-social behaviour,
-0.423566,51.573191,On or near Supermarket,Anti-social behaviour,
-0.439595,51.569062,On or near Supermarket,Anti-social behaviour,
-0.421283,51.532021,On or near Supermarket,Anti-social behaviour,
-0.421283,51.532021,On or near Supermarket,Anti-social behaviour,
-0.421283,51.532021,On or near Supermarket,Anti-social behaviour,
-0.472466,51.513455,On or near Supermarket,Anti-social behaviour,
-0.472466,51.513455,On or near Supermarket,Anti-social behaviour,
-0.472466,51.513455,On or near Supermarket,Anti-social behaviour,
-0.472466,51.513455,On or near Supermarket,Anti-social behaviour,
-0.472466,51.513455,On or near Supermarket,Anti-social behaviour,
-0.418501,51.506203,On or near Supermarket,Anti-social behaviour,
-0.418501,51.506203,On or near Supermarket,Anti-social behaviour,
-0.418501,51.506203,On or near Supermarket,Anti-social behaviour,
-0.418501,51.506203,On or near Supermarket,Anti-social behaviour,
-0.418501,51.506203,On or near Supermarket,Anti-social behaviour,
-0.418501,51.506203,On or near Supermarket,Anti-social behaviour,
-0.418501,51.506203,On or near Supermarket,Anti-social behaviour,
-0.43619,51.48743,On or near Supermarket,Anti-social behaviour,
-0.337449,51.459041,On or near Supermarket,Anti-social behaviour,
-0.42985,51.453112,On or near Supermarket,Anti-social behaviour,
-0.411935,51.44387,On or near Supermarket,Anti-social behaviour,
-0.265204,51.493542,On or near Supermarket,Anti-social behaviour,
-0.112359,51.569191,On or near Supermarket,Anti-social behaviour,
-0.135862,51.563955,On or near Supermarket,Anti-social behaviour,
-0.135862,51.563955,On or near Supermarket,Anti-social behaviour,
-0.135862,51.563955,On or near Supermarket,Anti-social behaviour,
-0.135862,51.563955,On or near Supermarket,Anti-social behaviour,
-0.135862,51.563955,On or near Supermarket,Anti-social behaviour,
-0.135862,51.563955,On or near Supermarket,Anti-social behaviour,
-0.135862,51.563955,On or near Supermarket,Anti-social behaviour,
-0.135862,51.563955,On or near Supermarket,Anti-social behaviour,
-0.135862,51.563955,On or near Supermarket,Anti-social behaviour,
-0.135862,51.563955,On or near Supermarket,Anti-social behaviour,
-0.116246,51.556124,On or near Supermarket,Anti-social behaviour,
-0.117134,51.539512,On or near Supermarket,Anti-social behaviour,
-0.10276,51.537365,On or near Supermarket,Anti-social behaviour,
-0.102374,51.535893,On or near Supermarket,Anti-social behaviour,
-0.102374,51.535893,On or near Supermarket,Anti-social behaviour,
-0.090517,51.525655,On or near Supermarket,Anti-social behaviour,
-0.090517,51.525655,On or near Supermarket,Anti-social behaviour,
-0.198529,51.509028,On or near Supermarket,Anti-social behaviour,
-0.197914,51.498696,On or near Supermarket,Anti-social behaviour,
-0.197914,51.498696,On or near Supermarket,Anti-social behaviour,
-0.197914,51.498696,On or near Supermarket,Anti-social behaviour,
-0.197914,51.498696,On or near Supermarket,Anti-social behaviour,
-0.197914,51.498696,On or near Supermarket,Anti-social behaviour,
-0.187908,51.495601,On or near Supermarket,Anti-social behaviour,
-0.176333,51.493254,On or near Supermarket,Anti-social behaviour,
-0.178666,51.487122,On or near Supermarket,Anti-social behaviour,
-0.180787,51.481597,On or near Supermarket,Anti-social behaviour,
-0.290381,51.411208,On or near Supermarket,Anti-social behaviour,
-0.290381,51.411208,On or near Supermarket,Anti-social behaviour,
-0.290381,51.411208,On or near Supermarket,Anti-social behaviour,
-0.290381,51.411208,On or near Supermarket,Anti-social behaviour,
-0.256229,51.400993,On or near Supermarket,Anti-social behaviour,
-0.300998,51.411857,On or near Supermarket,Anti-social behaviour,
-0.300998,51.411857,On or near Supermarket,Anti-social behaviour,
-0.300998,51.411857,On or near Supermarket,Anti-social behaviour,
-0.300998,51.411857,On or near Supermarket,Anti-social behaviour,
